Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Base_AWGN,qam16,-26.49999999999995,72.32499999999999,27.675,0.36908011728201695,0.4635961800813675,0.48939473118381116,0.1
Base_AWGN,qam16,-26.39999999999995,75.0,25.0,0.33579107666015623,0.5890216007828712,0.4811418878960299,0.1
Base_AWGN,qam16,-26.299999999999947,73.75,26.25,0.3575005793167373,0.4860683297738433,0.5119521906246304,0.1
Base_AWGN,qam16,-26.199999999999946,74.95,25.05,0.34903408098888844,0.5637529939413071,0.4742053917226771,0.1
Base_AWGN,qam16,-26.099999999999945,72.1,27.900000000000002,0.38662105988860956,0.5811735168099403,0.43630215909067377,0.1
Base_AWGN,qam16,-25.999999999999943,71.35000000000001,28.65,0.4164110062083917,0.5062870737165213,0.41325934342437076,0.1
Base_AWGN,qam16,-25.89999999999994,71.375,28.625,0.406784201920972,0.5896569043397903,0.5267344535728442,0.1
Base_AWGN,qam16,-25.79999999999994,75.675,24.325,0.3587089566299141,0.44482242688536644,0.46965510236107944,0.1
Base_AWGN,qam16,-25.69999999999994,75.4,24.6,0.33710242962015086,0.5241901576519012,0.5002329934347485,0.1
Base_AWGN,qam16,-25.599999999999937,75.5,24.5,0.34309882359788907,0.6166953444480896,0.44348325993026194,0.1
Base_AWGN,qam16,-25.499999999999936,73.8,26.200000000000003,0.35822782025427674,0.5782806053757668,0.4369950171568527,0.1
Base_AWGN,qam16,-25.399999999999935,74.0,26.0,0.3541875478383657,0.6179636716842651,0.5167228166005372,0.1
Base_AWGN,qam16,-25.299999999999933,72.875,27.125,0.3825314660832976,0.6050150543451309,0.49668010260802775,0.1
Base_AWGN,qam16,-25.199999999999932,74.35000000000001,25.650000000000002,0.35008066327441995,0.5209256913512945,0.4528870290894645,0.1
Base_AWGN,qam16,-25.09999999999993,73.075,26.924999999999997,0.3706704921768089,0.662091389298439,0.4695916372060526,0.1
Base_AWGN,qam16,-24.99999999999993,73.1,26.900000000000002,0.3758729864243117,0.6267315745353699,0.4432868041889399,0.1
Base_AWGN,qam16,-24.899999999999928,75.375,24.625,0.36052144874585407,0.49548039492219687,0.4916658614363157,0.1
Base_AWGN,qam16,-24.799999999999926,73.625,26.375,0.3574689622241087,0.5951948910951614,0.4727119264905809,0.1
Base_AWGN,qam16,-24.699999999999925,73.925,26.075,0.3481412699870012,0.5131581760942936,0.5187257169463084,0.1
Base_AWGN,qam16,-24.599999999999923,72.6,27.400000000000002,0.37444471459086603,0.575223907828331,0.521208889314045,0.1
Base_AWGN,qam16,-24.499999999999922,74.8,25.2,0.3462356322589405,0.5682886987924576,0.45545663004398246,0.1
Base_AWGN,qam16,-24.39999999999992,72.15,27.85,0.4132684508050719,0.5573049411177635,0.4730337654518892,0.1
Base_AWGN,qam16,-24.29999999999992,72.975,27.025,0.3654467330153734,0.5144991632550955,0.47580050376430516,0.1
Base_AWGN,qam16,-24.199999999999918,73.6,26.400000000000002,0.3485297327456267,0.6292238682508469,0.45870250308160865,0.1
Base_AWGN,qam16,-24.099999999999916,72.44999999999999,27.55,0.39042542472718256,0.6194923371076584,0.4706949315363163,0.1
Base_AWGN,qam16,-23.999999999999915,72.32499999999999,27.675,0.3735194174921146,0.5552588775753975,0.48340405929305563,0.1
Base_AWGN,qam16,-23.899999999999913,75.25,24.75,0.3531242294564992,0.583498977124691,0.5652790134839875,0.1
Base_AWGN,qam16,-23.799999999999912,72.7,27.3,0.3901710142951556,0.5775453150272369,0.5321560022685312,0.1
Base_AWGN,qam16,-23.69999999999991,74.725,25.275,0.3564400441593133,0.5661602318286896,0.47259823526756695,0.1
Base_AWGN,qam16,-23.59999999999991,73.64999999999999,26.35,0.36816414537190256,0.5135947819799185,0.5511553483349032,0.1
Base_AWGN,qam16,-23.499999999999908,72.5,27.500000000000004,0.39994296369881466,0.5676568076014519,0.5210095724877544,0.1
Base_AWGN,qam16,-23.399999999999906,73.95,26.05,0.36983012830671064,0.6198646575212479,0.5028922044051487,0.1
Base_AWGN,qam16,-23.299999999999905,73.025,26.974999999999998,0.3567725328173143,0.546253141015768,0.5164268033185011,0.1
Base_AWGN,qam16,-23.199999999999903,74.15,25.85,0.3438137514882207,0.46918690018355846,0.5141975441171999,0.1
Base_AWGN,qam16,-23.099999999999902,74.775,25.224999999999998,0.3473380754241892,0.6712130457162857,0.4756157208966175,0.1
