Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Mixed_Channel,qam16,-30.0,51.225,48.775,4.484739602397511,0.7780562043190002,0.475713386427608,0.5
Mixed_Channel,qam16,-29.9,51.35000000000001,48.65,4.367607792721519,0.5908041894435883,0.48273379055779514,0.198
Mixed_Channel,qam16,-29.799999999999997,51.95000000000001,48.05,3.4372090990435513,0.6200335547327995,0.4983495322322151,0.10500000000000001
Mixed_Channel,qam16,-29.699999999999996,52.425,47.575,2.9983078970702195,0.45125430822372437,0.5076713078063703,0.10500000000000001
Mixed_Channel,qam16,-29.599999999999994,51.24999999999999,48.75,3.7736518673780486,0.5834215208888054,0.5321649567602497,0.10500000000000001
Mixed_Channel,qam16,-29.499999999999993,51.65,48.35,2.9128921375847048,0.4997677057981491,0.5405523299182777,0.10500000000000001
Mixed_Channel,qam16,-29.39999999999999,51.5,48.5,3.078181650106189,0.5550883859395981,0.5274872487461286,0.10500000000000001
Mixed_Channel,qam16,-29.29999999999999,52.525,47.475,3.093674933439434,0.5832051858305931,0.5023255570593519,0.10500000000000001
Mixed_Channel,qam16,-29.19999999999999,52.95000000000001,47.05,2.908828807394948,0.5805191919207573,0.4908054991753573,0.10500000000000001
Mixed_Channel,qam16,-29.099999999999987,51.725,48.275,2.420864453691397,0.5759351924061775,0.5136343273321132,0.10500000000000001
Mixed_Channel,qam16,-28.999999999999986,52.525,47.475,2.3594200864171824,0.5202478244900703,0.4939122703546987,0.10500000000000001
Mixed_Channel,qam16,-28.899999999999984,52.800000000000004,47.199999999999996,2.735975554495147,0.6840897500514984,0.49318258300463075,0.10500000000000001
Mixed_Channel,qam16,-28.799999999999983,52.425,47.575,3.1358837587923225,0.6345208287239075,0.49700585134339237,0.10500000000000001
Mixed_Channel,qam16,-28.69999999999998,51.849999999999994,48.15,2.6363288783751204,0.6125979870557785,0.4710003289428642,0.1
Mixed_Channel,qam16,-28.59999999999998,52.5,47.5,2.3154429408482144,0.4479941502213478,0.4222227980554117,0.1
Mixed_Channel,qam16,-28.49999999999998,51.4,48.6,2.343672102991245,0.47564002871513367,0.44590228015294076,0.1
Mixed_Channel,qam16,-28.399999999999977,52.125,47.875,2.3129456590977218,0.48911844193935394,0.5325555978145089,0.10500000000000001
Mixed_Channel,qam16,-28.299999999999976,52.925,47.075,1.907082177019367,0.5715227127075195,0.49647305814743803,0.10500000000000001
Mixed_Channel,qam16,-28.199999999999974,51.625,48.375,2.423284986001816,0.5722612291574478,0.5039152613699972,0.10500000000000001
Mixed_Channel,qam16,-28.099999999999973,52.25,47.75,2.514315518465909,0.556302934885025,0.5106529458205099,0.1
Mixed_Channel,qam16,-27.99999999999997,53.65,46.35,2.0278675260659367,0.5471175089478493,0.45087820292196246,0.1
Mixed_Channel,qam16,-27.89999999999997,52.87500000000001,47.125,2.02595209072104,0.5494660437107086,0.48147945027719896,0.1
Mixed_Channel,qam16,-27.79999999999997,53.29999999999999,46.7,2.064298075090877,0.4816204011440277,0.49325701822241635,0.1
Mixed_Channel,qam16,-27.699999999999967,52.325,47.675,1.7997296839539536,0.6654933542013168,0.5268603541328234,0.10500000000000001
Mixed_Channel,qam16,-27.599999999999966,53.349999999999994,46.650000000000006,1.90622803420806,0.6279414892196655,0.502850053455819,0.10500000000000001
Mixed_Channel,qam16,-27.499999999999964,53.0,47.0,1.826251335863797,0.5945865213871002,0.49569639877683686,0.1
Mixed_Channel,qam16,-27.399999999999963,53.949999999999996,46.050000000000004,1.7824264681924815,0.5838593617081642,0.5437669505948588,0.10500000000000001
Mixed_Channel,qam16,-27.29999999999996,54.275000000000006,45.725,1.773246100947144,0.5352389477193356,0.5056506783151782,0.10500000000000001
Mixed_Channel,qam16,-27.19999999999996,52.800000000000004,47.199999999999996,1.5965814301461885,0.5125932730734348,0.4249403051724709,0.1
Mixed_Channel,qam16,-27.09999999999996,52.05,47.949999999999996,1.714504040398355,0.5282953437417746,0.448837941763513,0.10500000000000001
Mixed_Channel,qam16,-26.999999999999957,52.675000000000004,47.325,1.5349115300189844,0.5615399368107319,0.45359538284803613,0.1
Mixed_Channel,qam16,-26.899999999999956,52.1,47.9,1.902678564734285,0.5195083823055029,0.5048195355745707,0.10500000000000001
Mixed_Channel,qam16,-26.799999999999955,51.475,48.525,1.690422573154444,0.47651614621281624,0.5368349379141453,0.1
Mixed_Channel,qam16,-26.699999999999953,53.675000000000004,46.325,1.563000562194341,0.5730222314596176,0.47607348893368717,0.1
Mixed_Channel,qam16,-26.59999999999995,52.974999999999994,47.025,1.661406909029908,0.5813842192292213,0.41888166366109847,0.1
Mixed_Channel,qam16,-26.49999999999995,51.77499999999999,48.225,1.7564548140617455,0.5759247541427612,0.47171659784948494,0.1
Mixed_Channel,qam16,-26.39999999999995,51.6,48.4,1.5351592071296634,0.5824253708124161,0.46494449758979184,0.1
Mixed_Channel,qam16,-26.299999999999947,53.29999999999999,46.7,1.479238427825985,0.44724707305431366,0.519797919564594,0.1
Mixed_Channel,qam16,-26.199999999999946,54.0,46.0,1.3514441596137152,0.5152579341083765,0.5004725710810375,0.1
Mixed_Channel,qam16,-26.099999999999945,52.37499999999999,47.625,1.3310418686605012,0.5021777171641588,0.4936747519245103,0.10500000000000001
Mixed_Channel,qam16,-25.999999999999943,52.800000000000004,47.199999999999996,1.5175729231400923,0.5551365278661251,0.5179145631745781,0.10500000000000001
