Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-26.299999999999947,99.02499999999999,0.975,0.5715257779752009,0.6453216969966888,0.3089986674136412,0.1
Imperfect_RIS,qpsk,-26.199999999999946,99.95,0.05,0.5313281771412156,0.60141521692276,0.22557132369131272,0.1
Imperfect_RIS,qpsk,-26.099999999999945,99.6,0.4,0.5428661736642296,0.6607578098773956,0.22783444095890637,0.1
Imperfect_RIS,qpsk,-25.999999999999943,99.95,0.05,0.5256314103113283,0.6199327483773232,0.1885786922334762,0.1
Imperfect_RIS,qpsk,-25.89999999999994,100.0,0.0,0.5089542695063595,0.7038659751415253,0.26643630504519844,0.1
Imperfect_RIS,qpsk,-25.79999999999994,97.6,2.4,0.6228242854036423,0.6354386657476425,0.25997425931424706,0.1
Imperfect_RIS,qpsk,-25.69999999999994,100.0,0.0,0.5089539200144528,0.6328325271606445,0.21323933269990009,0.1
Imperfect_RIS,qpsk,-25.599999999999937,99.725,0.27499999999999997,0.5495938919273563,0.6038077250123024,0.22389058736452877,0.1
Imperfect_RIS,qpsk,-25.499999999999936,99.45,0.5499999999999999,0.5556482539990839,0.6501156836748123,0.2073383796694863,0.1
Imperfect_RIS,qpsk,-25.399999999999935,99.95,0.05,0.5326960955657716,0.5858962088823318,0.17365890040506607,0.1
Imperfect_RIS,qpsk,-25.299999999999933,100.0,0.0,0.5148547138004913,0.6296512335538864,0.1857687762571965,0.1
Imperfect_RIS,qpsk,-25.199999999999932,99.775,0.22499999999999998,0.537928643473783,0.6512583494186401,0.24610950229634723,0.1
Imperfect_RIS,qpsk,-25.09999999999993,100.0,0.0,0.5018766573921033,0.6889399290084839,0.2310960595712329,0.1
Imperfect_RIS,qpsk,-24.99999999999993,99.95,0.05,0.5238434211144483,0.6040834933519363,0.21749620938127387,0.1
Imperfect_RIS,qpsk,-24.899999999999928,99.925,0.075,0.5277311396228392,0.7072552144527435,0.255376851525313,0.1
Imperfect_RIS,qpsk,-24.799999999999926,99.875,0.125,0.5303865289922172,0.6514764428138733,0.20749844517518098,0.1
